target_x,target_y,target_z,q1,q2,q3,q4,q5_claw
-0.07629472188,0.3185714785,0.3520270692,-1.335733414,1.128116608,1.268617511,0.1927718222,0
0.1207437847,-0.06374820653,0.06959197596,-0.48576352,-0.2430537343,-1.520598888,1.769391179,0
0.2603045465,-0.2081393509,0.1870319794,2.46709609,2.009960651,0.1368016601,1.138426304,0
0.1537657673,0.1504542265,0.2875344972,0.7745105028,0.4385357499,-0.5325720906,0.7353157997,0
-0.04983318357,0.2721886005,0.3632557956,1.752067447,-0.3361748457,1.267142534,-0.8488088846,0
0.1976292956,0.2829604983,0.25148114,0.9610734582,-0.7395769954,0.6252274513,0.9810706377,0
0.1775017642,0.3084791309,0.242590796,1.048651338,-1.071883082,1.102145076,0.9684613347,0
-0.1671954974,0.2747483418,0.2705079032,2.117289066,-0.5001682639,1.149358153,-1.006762028,0
-0.1049259381,-0.08829044974,0.4054987594,-2.442661524,0.6254388094,0.306994319,-0.4978813231,0
-0.1455478199,0.1189178193,0.1581229294,2.4565413,0.3602800071,-1.19144392,1.196231723,0
-0.2781030151,0.2145759508,0.2380442736,2.484428883,-0.6841102839,0.5242151618,0.8708533645,0
-0.2067485804,0.3165865083,0.03488022344,2.149316072,-1.027510405,0.5498571992,0.09491167963,0
-0.09021546065,0.2551697879,0.06925182094,1.910630584,-0.206387341,-0.5330862999,0.2477419972,0
-0.1267442155,-0.1848990252,0.04276254692,-2.171695471,-0.1646006405,-0.9159181118,0.6437083483,0
0.1528639289,0.3652813217,0.09806643778,-1.967134237,1.914371133,1.423045874,-0.6760796905,0
0.167455564,0.1181571389,0.1484055909,0.6151631474,0.3889575601,-0.4245865941,-0.8396064639,0
0.2165435101,0.3508163605,0.08694970699,-2.12380743,1.850124598,1.238469601,0.1404886842,0
-0.229107768,-0.0001958800516,0.3470728466,0.0008525353624,1.235680342,1.440777421,-1.463609934,0
-0.3568960289,-0.1386859201,0.2319125368,-2.770960808,-0.8200144768,0.9035145044,0.3012912571,0
0.2765519811,-0.1915711185,0.3387028717,-0.6058183908,-0.6835321784,1.174179554,0.1907297075,0
-0.2732654802,-0.06372801764,0.4031295506,0.2291141748,1.007730484,1.202003479,0.176907748,0
0.0192333549,0.2409470869,0.4041726888,1.491304398,-0.2498986572,1.325517774,-0.7830418944,0
0.2580545538,-0.1895294817,0.1378114991,-0.6334755421,-0.2760816813,-0.06434025615,0.01797474921,0
-0.04144645447,-0.3903693797,0.07987644521,-1.676567078,-1.219399333,0.7729065418,0.6784356236,0
-0.2631909809,0.04999729551,0.1986842284,-0.1877531111,1.019477129,1.415684938,1.909081817,0
-0.1030114921,-0.1728314827,0.1350199749,-2.108823538,-0.3815308511,0.5005565882,-2.02075386,0
-0.1971059487,0.09652212167,0.1494050608,2.686220407,0.355822444,-0.9663633108,0.6419341564,0
-0.1914202623,0.04071067191,0.4421736142,2.93203783,-0.05220643431,0.7093161941,0.6004404426,0
0.08556345853,-0.3664110089,0.04573856086,-1.341594458,-1.116031408,1.016599774,-0.6767232418,0
-0.04209602028,0.1061542962,0.3935367758,1.948464274,0.2711347044,0.01806018688,1.556851864,0
0.06229981988,0.1563205729,0.07383292418,1.191719651,0.4928895235,-1.339382172,0.4856591523,0
0.06062959753,0.09086269872,0.3202445089,0.9823985696,0.703499496,0.362627238,-1.493873835,0
0.06045979355,0.1516410968,0.1092414223,1.191407561,0.6583220363,-0.8401882648,-0.7346267104,0
0.3070579276,0.1492758301,0.1991280122,0.4525114298,-0.4715082645,0.7041155696,-0.7171154618,0
0.3101851584,0.07942163704,0.275312904,0.2506608665,-0.4268265069,0.3114799559,0.8992859721,0
0.1635213465,0.227267789,0.03322137979,0.9471116066,-0.4235177934,-0.4090860486,0.225576058,0
0.06772186257,-0.06244573619,0.4092747794,-0.7448871136,0.5033407807,-0.09047330171,1.2778126,0
-0.1941610514,0.31114484,0.1201862389,2.128866434,-0.8473719358,0.9539522529,-0.806208849,0
-0.3839499238,0.1383206523,0.1258629321,2.795809746,-1.276453495,1.456148148,-0.3669050932,0
-0.2615488557,-0.01614164794,0.3507753666,-3.079955816,-0.02271750942,0.7337146401,-0.6602409482,0
0.3302637118,-0.0930587688,0.0833897771,-0.2746151686,-0.630277276,0.3607647717,-0.4321710765,0
0.07195616176,-0.285764002,0.1231038078,-1.323925614,-0.5675883293,-0.3434298038,1.364929199,0
0.2143198087,0.08120379579,0.3292945825,0.3619739711,0.2306830287,0.4491225183,-0.8149802089,0
0.05952713893,-0.146596678,0.4610405102,-1.185077071,0.04817828536,0.7137711048,0.6134623885,0
0.2479674701,0.09649825939,0.2487512916,0.3711135387,-0.2969281673,-0.1619077921,1.504600048,0
0.07894010002,0.1087692048,0.221352097,-2.1984272,2.132305384,0.1304115802,-1.830924153,0
-0.3477565124,0.1494629363,0.150876623,2.735594988,-0.6988543272,0.5203809142,0.07962790877,0
-0.2691823523,-0.2762862725,0.03780109678,-2.343177557,-1.170393467,0.6204943657,0.470678091,0
0.317422263,0.1527091281,0.2364751743,-2.693185329,1.550147295,1.531181455,-1.017397642,0
0.0748996919,-0.01864811775,0.3646205078,-0.2464258373,-0.5434044003,1.51738739,1.955088258,0
0.1499564297,-0.3115689887,0.3264696159,-1.122224689,-0.7275142074,1.219633341,0.1031024307,0
0.2715951045,-0.1251446557,0.07143981789,-0.4317211807,-0.4974047244,-0.4021887183,0.797201097,0
0.0657430668,-0.05536961423,0.3142133223,-0.6999563575,0.6379715204,-0.7745279074,1.835726738,0
0.1101818313,0.1677654277,0.06665054485,0.9897275567,-0.5032769442,-1.045164704,1.729737282,0
0.2881866527,0.04409447219,0.2543623469,0.1518267244,-0.02942110039,-0.138755545,0.571534276,0
-0.01738208722,0.4006948096,0.1319609375,1.614148736,-1.043086529,0.8478446007,0.3290131688,0
-0.1778080794,-0.1704017721,0.1009891009,-2.377457619,0.06029714644,-0.7613586187,0.3837434649,0
-0.3686902507,-0.04478803691,0.2478261968,0.1208864599,1.598736167,0.8400283456,0.5269771218,0
-0.3117608676,-0.1115253684,0.1150531674,-2.798017263,-0.5718298554,-0.1157322675,0.8241648674,0
0.01559630497,-0.04175971932,0.1388545683,1.930620193,-0.5473123193,-1.435467482,-2.011431456,0
0.09239702337,-0.2597166175,0.1641404063,-1.228999972,-0.324143976,0.5625277758,-1.346410394,0
-0.1735505296,-0.1426000129,0.1294333432,-2.453814507,-0.3535861075,-0.839799583,1.760525465,0
-0.3452430713,-0.2026071906,0.08012760596,-2.610894442,-1.109778523,0.8119470477,0.1882229298,0
0.1501937918,-0.2658773879,0.3479592181,-1.056586623,-0.4246190786,0.7057359219,0.6167046428,0
0.1332358671,0.1687078889,0.1837589605,0.9025925994,-0.308493793,0.7454988956,-1.999263167,0
0.3198097197,0.02100901522,0.3612940742,0.06559801847,-0.6431708336,1.234345436,0.1416846812,0
-0.05214071929,-0.1856617221,0.07289734933,-1.844583273,-0.1335082501,-1.193674564,1.296221495,0
0.00671240697,0.04732306498,0.1155208501,1.429888606,0.5840872526,-0.7200558186,-2.001965523,0
0.1134678792,-0.09356324205,0.2893250579,-0.689535141,0.8117299676,-0.105163537,-0.9960226417,0
-0.1710449642,0.1192456261,0.3227786841,2.53210783,-0.05243568122,-0.09645665437,1.58810997,0
-0.01602775345,-0.07238596353,0.4027501649,-1.788702607,0.6387583613,0.7667118311,-1.27338779,0
0.1277489675,0.1611069763,0.2612400855,0.900402844,0.6538558006,-0.6193183661,0.2341815084,0
-0.322304059,0.1077484341,0.3080861981,-0.3226272762,1.081760883,1.319348454,0.655810833,0
-0.04879308497,-0.2406268247,0.2673136216,-1.770858765,-1.262533903,1.570796371,1.722439051,0
0.02059889876,0.3520111216,0.1758489932,1.512371659,-1.065379262,0.7054736614,1.276958108,0
0.02460438388,-0.2886946208,0.09778926277,-1.485775948,-0.5064382553,0.4539918602,-1.168548107,0
-0.2678527273,0.290810293,0.07562829759,2.315124035,-1.134129763,0.7254279256,0.4426299632,0
-0.01364086559,-0.3332204669,0.2385616428,-1.611908197,-0.2775770128,0.4176183939,-0.2433732301,0
-0.348984562,0.1691248852,0.1281234521,-0.4512678981,1.985167146,0.655452013,0.679503262,0
-0.1424398212,0.2648666768,0.3640632438,2.064216852,-0.3953703642,1.144968152,-0.4363653958,0
-0.2420501089,-0.184238672,0.2752639498,-2.491160631,-0.208912015,0.07869360596,0.7636145353,0
-0.09737903429,0.2163492017,0.1924565315,-1.148238182,2.151849747,0.6994900703,-1.738889456,0
0.2060325218,-0.08708524881,0.08908937369,-0.3999058306,0.2035463005,-0.805605948,0.0243554581,0
-0.06740471302,-0.04939823565,0.2275955802,-2.508294344,0.6664094925,-1.368106842,2.051691055,0
-0.2081192827,-0.2798887243,0.09717197248,-2.210165739,-0.6087117791,0.08241715282,0.3354050517,0
-0.228622956,-0.1738088788,0.2083584788,0.6500245333,1.288727283,0.9099009037,1.869965076,0
-0.1750281633,0.2839644157,0.05044225797,2.123175859,-0.829775095,0.6474983692,-0.8732092977,0
0.0334600166,-0.2614820685,0.3662171607,-1.44352448,-0.02976012602,0.3500974774,0.4465339184,0
0.1341188712,-0.1740026033,0.3931911993,-0.9141239524,0.00431343168,0.3152464926,0.8797186613,0
-0.1824831201,0.05692871761,0.08418759624,2.839783669,0.3657583594,-1.170932174,0.4586009085,0
0.1945306058,0.1093674677,0.4012476241,0.5121708512,-0.1376517415,0.5152711868,0.9416629076,0
-0.2128588405,-0.117446485,0.1588952683,-2.637402296,-0.2531556487,-0.7022143602,1.571755886,0
0.1613995437,0.3291892668,0.04347703729,1.114955425,-0.937468946,0.3199269176,0.3917244375,0
0.1306940299,-0.1671587277,0.3602573073,-0.9072169662,0.08541578799,0.009084383026,1.141364813,0
0.0362350733,0.06136549309,0.2040611967,1.037423849,1.870623708,-0.9656329155,-0.9901744127,0
0.23088946,-0.006671661265,0.03929173705,-0.02888746373,-1.074573755,0.9734043479,-2.094395161,0
-0.168141287,-0.1692298853,0.176426059,-2.35301137,0.1123938709,0.02476287819,-1.052123427,0
-0.2737392848,0.1674789119,0.04904382284,-0.5491711497,1.535667419,1.452278376,1.516474724,0
-0.01508169441,-0.1716205974,0.1228659432,-1.658085942,0.4633673728,-1.359804392,1.026051164,0
-0.1492797323,0.1953136538,0.05785266715,2.223434448,-0.9046558142,-0.5118609071,1.913539171,0
0.209324926,-0.3130292537,0.1415594639,-0.9813619852,-1.037820697,0.6342194676,0.9378039241,0
-0.02652236788,-0.08456774862,0.05865575929,-1.874788284,0.4930312634,-0.9200088382,-1.299709797,0
-0.2568318433,-0.06444091315,0.3868676734,-2.895760298,-0.08567940444,0.6206195354,0.1199099123,0
0.0614467178,0.2214021405,0.3350494443,1.300075293,0.08598645031,0.7483522892,-1.080761552,0
0.06440358393,0.2868594079,0.359958523,1.350013614,-0.4729543924,1.38568759,-0.7479774952,0
-0.3041745463,-0.05032929015,0.07652363612,0.1639760584,2.181661606,0.1419764906,1.707040071,0
-0.03658240077,0.1694370167,0.303273017,1.783432364,0.2461822331,0.6887828708,-1.617351294,0
-0.2544686565,-0.1530879265,0.3768576482,0.5415940285,1.156487703,0.9851663113,0.4319280982,0
0.19929366,0.02648708827,0.3368581096,0.1321301609,0.3640179336,0.4030333459,-0.9104636908,0
0.001423852341,-0.1752603965,0.29869502,-1.56336081,-1.009438157,1.570796371,2.020962715,0
-0.260222388,-0.01744868244,0.1113711776,-3.074801922,0.02148683742,-0.6264147758,0.2746246457,0
0.2133780577,-0.04243759906,0.2921972243,-0.1962486804,-0.1114777178,1.049454689,-1.688581347,0
0.08325510108,0.321745999,0.02707720298,1.317593932,-1.125326276,0.1384574026,1.218842387,0
0.3052783873,0.110841019,0.1726835502,-2.793285608,2.073292494,1.012518525,-1.250086784,0
0.004973684889,0.3659516348,0.2347554402,-1.584385872,1.721365452,0.6476845145,0.6369023919,0
-0.3233346441,-0.1951749402,0.0227801955,-2.598466873,-1.070459843,0.6240540147,-0.04578728974,0
-0.1276105383,-0.004280989881,0.3068558458,0.031506598,1.589850903,0.5591107607,-1.719093919,0
0.1097095625,-0.02970687831,0.4803532354,-0.264433831,0.263461113,0.9541205168,-0.3196489215,0
-0.04697903312,-0.270811279,0.3814380243,-1.742562532,-0.3124139905,0.7081602216,0.6229297519,0
0.3817374084,-0.09551205344,0.1957013594,-0.2451702654,-0.9508693218,0.9333660007,0.3669340909,0
0.101044172,-0.1165061129,0.2060585985,-0.8560118675,0.2095733583,-1.122212768,1.927645445,0
-0.1130072422,0.1872938495,0.2555705342,2.113682985,-1.240682721,1.568887949,1.989706397,0
0.08183154334,-0.04187151268,0.3543433608,2.668665648,0.06211238727,1.570796371,1.970742822,0
0.0967998189,0.1292536323,0.2692449782,0.9280012846,0.1120002791,-0.6352694035,2.000562906,0
0.3492576381,-0.1417620622,0.03055985998,2.756016493,1.862725377,1.132409811,0.9528750181,0
-0.3177760358,0.1632054532,0.05287405771,-0.474457562,2.181661606,0.4618866146,1.164506078,0
0.08583045124,-0.01211541615,0.3362621442,3.001485109,1.282219529,0.7269996405,-1.794582963,0
-0.2993415841,-0.1176957373,0.1766857303,-2.766977549,-1.396749139,1.202138543,1.569544196,0
0.08997826855,0.09344610403,0.3942681494,0.8043040633,0.7289754748,0.1605428755,-0.4551243782,0
-0.3141545638,0.1183368766,0.2997639572,2.781337261,-0.6050958037,0.7131397724,0.7277774215,0
-0.05192773076,-0.2805196879,0.1714025778,1.387755752,1.994556904,-0.1000509858,1.733545661,0
0.2811143624,0.2488490392,0.1033522628,0.7245787382,-0.8269125819,0.7272878885,-0.4401347637,0
0.05073682613,-0.1769186906,0.3775058249,-1.291514993,-0.2948742509,0.5915644765,1.611160159,0
-0.1320601573,0.2144950481,0.1203782887,2.122669458,-0.4715496302,0.5794083476,-1.638594747,0
0.08948236183,-0.148611971,0.05219351926,-1.028785467,-0.6625443101,-1.157836437,1.964668274,0
-0.04294541418,0.3646063948,0.08744565881,1.688041806,-0.7731593251,0.286996007,0.3154684603,0
-0.01910974043,-0.3578817184,0.2521649894,-1.624136806,-0.5653960109,0.5718606114,0.4318647683,0
0.1227645331,0.06103302487,0.325651519,0.4612524211,0.5957483649,0.38519153,-1.351072311,0
0.3671922238,-0.117641021,0.1038797136,-0.3100471199,-1.034667253,0.5807249546,0.6868641376,0
-0.03052551534,0.2540237813,0.1572077794,1.690368056,-0.1714924723,-0.6781707406,1.289429426,0
-0.2996833923,-0.1483606709,0.3173091273,0.459687084,1.276239395,1.506185055,-0.6665553451,0
-0.2337706246,-0.2871762181,0.07359005322,0.8874826431,2.101536274,1.361747742,-1.029675603,0
-0.1480062174,-0.1393702337,0.3237490233,0.7553687692,1.617263198,-0.2709181607,1.382305622,0
0.2131351614,0.1077099156,0.3630496541,0.4679537416,-0.8985981941,1.466584444,1.208113432,0
-0.04869460102,-0.2979662514,0.03736189352,-1.73289001,-0.972599566,0.9038449526,-1.402978659,0
-0.07195826849,-0.338258187,0.03650457643,1.361219764,2.174164534,1.514618635,-1.324059486,0
-0.06518251152,0.1990383879,0.3137966035,1.887278557,0.4508573115,0.1214963496,-0.6742946506,0
-0.06570839123,-0.2707598094,0.1274731653,-1.809561849,-0.1813708544,0.07624538243,-0.8197926283,0
0.03354928996,-0.3099952399,0.05841825602,-1.46299088,-0.6595615745,0.4265592694,-0.881195426,0
-0.1241321769,0.3248495647,0.2065285414,1.935800314,-0.4921792746,0.7268918753,-0.6301178932,0
-0.3295349201,-0.1850422816,0.1487077596,-2.629943848,-0.7323967814,0.4570643306,0.3307571411,0
0.01438627509,-0.3741469061,0.2632820571,-1.532364368,-0.7925701141,1.00802803,0.2379406989,0
0.1059797054,0.2724252546,0.09405890311,1.199788332,-0.6449469924,-0.374550879,1.359945059,0
0.03368341194,-0.2340240384,0.1877354234,-1.427753568,0.2712560892,-0.1795047373,-0.7612240314,0
0.3844963682,-0.1071585418,0.09949517016,-0.2718006372,-1.105411291,0.7857251763,0.4120716155,0
0.1143548412,-0.2439542853,0.2379982875,-1.132454276,-0.04779589176,-0.3671161234,1.056753874,0
-0.06473191144,0.06806732062,0.2812758117,-0.8104970455,1.754349351,-1.063370824,1.688554049,0
0.1541221359,-0.2651502075,0.05655371206,2.097325087,2.181661606,0.2379949093,1.750045061,0
-0.04955622852,0.1885792805,0.05726153498,1.827804685,-0.5205632448,-1.080570698,1.710304499,0
0.132585643,0.01081694137,0.4664522588,0.08144178241,0.01059579663,1.435624361,-0.8148317933,0
0.1485151769,-0.2648948582,0.1797810147,-1.059805751,-1.473523259,1.351855397,1.673955202,0
-0.01555043919,0.03672962115,0.3513021201,1.970813632,1.306515336,-0.1343299001,-0.811455071,0
-0.1287882989,0.240841148,0.3731460204,-1.079719543,1.241263866,0.6536235809,0.7931836247,0
0.1020023048,0.1214971078,0.454503799,-2.269129753,0.4009194672,1.378815532,0.8221567273,0
0.09626793488,0.2262422718,0.2133787088,1.168099999,0.05344347656,-0.6304488778,1.173949003,0
0.1910826064,-0.1098012198,0.04359064692,-0.5215520859,-0.2726551592,-0.9687035084,0.9712428451,0
-0.07733461452,-0.2135971747,0.4173097324,-1.918172717,-0.1173053831,0.6375827789,0.6373764873,0
-0.05395610257,-0.06061942577,0.2956181607,0.8434892297,1.326703548,-0.806773901,2.094395161,0
0.08480513389,0.3220040478,0.2636661946,1.313315392,-0.2872031927,0.5050014853,-0.2009133697,0
0.127000485,-0.1713927136,0.2990672007,-0.9330359697,0.07255148888,0.7734022141,-1.46501255,0
-0.1993844143,0.06358262404,0.2176018471,2.833159447,0.5081142783,-0.272361964,-0.7572000027,0
-0.0399129344,-0.3259722709,0.2740952529,1.448828936,1.790815949,0.8590513468,-0.6640901566,0
-0.3132930344,-0.006196227765,0.1323755986,-3.121889591,-0.4224915802,-0.2722093761,0.8776005507,0
0.1064081557,-0.144369348,0.05221737615,-0.9356924295,0.3123215437,-1.030003905,-0.108691968,0
0.2157929021,0.2839490229,0.2593868097,0.9209443927,-0.6531195641,0.6522937417,0.6217123866,0
-0.035780793,0.01364705472,0.2880895152,2.777748346,0.8735911846,-1.034541965,2.040905952,0
0.258394349,-0.2397890042,0.2031872007,-0.747988224,-0.6604625583,1.044935942,-0.884853065,0
-0.2633714221,0.01167993091,0.1207938635,3.097255468,-1.744820476,1.505614519,2.05102706,0
0.06549962961,0.3002296216,0.3230928597,-1.785595655,1.217339396,0.8444951773,1.02394557,0
0.0007509155239,0.1642880994,0.4715800564,-1.575367451,0.6134141088,1.570796371,-0.5077107549,0
-0.3747958988,0.1331951214,0.205247759,2.800132751,-1.065795422,1.382604241,-0.2400122583,0
-0.08813094517,-0.171650303,0.1903480522,-2.045125723,-0.2185647041,-0.7862786651,2.094395161,0
-0.1416218396,0.1587966774,0.17829805,-0.8431634903,2.176638365,-0.7389778495,1.955889821,0
0.1725536876,0.05275723036,0.2332930843,0.2967277169,0.8942398429,-0.7926889658,-0.01818187535,0
-0.2878813607,0.243933979,0.1854126261,2.438628912,-0.7250986695,0.5362796783,0.4477002025,0
-0.01740006547,0.03934743626,0.3634286125,-1.154576659,1.168601155,-0.5645139217,1.548734665,0
0.138929095,-0.2145975666,0.2355693177,-0.9964753389,0.2923777103,-0.4204162061,0.2704241276,0
-0.1893912938,-0.2334200002,0.3447767319,0.8889748454,1.585633516,0.5992571115,0.05371744931,0
-0.03560388139,0.2287567946,0.4310056978,-1.416394234,0.9506299496,0.9512294531,0.4973430634,0
0.07910693188,-0.2579965445,0.2419173423,1.868256807,2.083563328,0.5731620789,-1.150507212,0
0.05407346487,-0.3134376638,0.3169426306,-1.399960399,-0.3163091242,0.5012663603,0.4176897109,0
-0.05638684797,-0.09737573457,0.2811146457,1.045938611,1.520260811,0.6045001745,-2.047493219,0
-0.21059729,-0.02929122037,0.07669122041,-3.003392935,-0.7773573995,-0.766731739,2.094395161,0
-0.08855973744,-0.3066264277,0.04457109365,-1.851964831,-0.9612714648,0.9073850513,-1.253260374,0
0.06086190717,-0.247083002,0.2752954307,1.8124336,1.49615562,0.1464114338,1.725292325,0
0.1082025676,-0.04244901395,0.2565695738,-0.3738605976,0.4399846792,0.3956065476,-2.009942055,0
-0.1774585701,-0.3290811269,0.04967011035,-2.065290451,-1.014296293,0.8241893053,-0.525408864,0
-0.144197357,0.07707954707,0.2565865429,-0.4911225438,1.737649918,-0.7198134661,1.996316671,0
-0.09753437174,-0.3492594179,0.2811418536,1.298473477,1.502425432,1.214160085,-0.3568765223,0
-0.2254628928,-0.08122764426,0.2909002715,-2.795539379,-0.02448582649,-0.2487670332,1.335113764,0
0.01514141773,0.04287004024,0.3364932418,1.232215047,0.9297482967,0.4301868379,-1.611308575,0
0.276373179,-0.001092745386,0.1279474685,-0.003953950945,-0.2621646821,0.2397807837,-1.046028495,0
-0.1680138547,0.09345651924,0.06940634603,2.6339674,0.2784331441,-1.135762572,0.4040509164,0
0.1356789836,-0.005745267505,0.3220455566,-0.04255355522,0.6611370444,-0.7073520422,1.270730376,0
-0.2772891315,0.03553780387,0.05224536319,3.014294386,-0.7595611215,0.6259739995,-1.396738648,0
0.130139757,-0.05853400854,0.3242045195,-0.4226853549,0.4650986791,-0.5883849263,1.512825131,0
0.0009124321957,-0.2736562811,0.3475513179,1.574129581,1.676036239,0.3016248643,0.2753586769,0
0.1933834692,-0.08730876475,0.2524772438,-0.424082458,-0.2428046763,-0.3092466593,1.982085347,0
-0.2407996323,0.03972995939,0.3220236334,-0.1633288562,0.6497557759,1.440762401,1.485049248,0
-0.3259350058,-0.208784106,0.06811670895,0.5697154999,2.067610025,0.7276220918,0.7721561193,0
0.2409109138,-0.06977456982,0.2469236775,2.858788967,1.988874435,0.6908408403,-1.401848435,0
0.1372950208,0.155147168,0.4143359845,0.8463729024,0.2016325742,0.4030614495,0.2084953487,0
-0.05547041327,0.1034016266,0.3987910919,2.062866926,0.7107860446,0.3187994063,-0.6924637556,0
-0.1151558603,0.2318586323,0.03310669944,2.031770945,-0.6511083841,0.3233304024,-1.240536213,0
0.1771810506,-0.2749108091,0.3389854684,-0.9982947111,-0.7421824932,1.570796371,-0.5291877389,0
